,subid,uuid,gender,test_trial,age_in_years,option1,option2,trial_audio,selected_image,lang,parent_mask,peer_mask,own_mask
842,59263,f2ead81b-96b3-4eb1-b3e9-726e4d986e90,f,25-null,4.556164384,angry6,sad3,Sad_2_pause_2,option2,,Sometimes,Sometimes,Rarely
843,59263,f2ead81b-96b3-4eb1-b3e9-726e4d986e90,f,26-null,4.556164384,sad2_2,scared1,Scared_1_pause_2,option2,,Sometimes,Sometimes,Rarely
844,59263,f2ead81b-96b3-4eb1-b3e9-726e4d986e90,f,27-null,4.556164384,happy1,angry5_2,Happy_2_pause_2,option1,,Sometimes,Sometimes,Rarely
845,59263,f2ead81b-96b3-4eb1-b3e9-726e4d986e90,f,28-null,4.556164384,angry4,sad6,Angry_2_pause_2,option2,,Sometimes,Sometimes,Rarely
846,59263,f2ead81b-96b3-4eb1-b3e9-726e4d986e90,f,29-null,4.556164384,angry3,happy6,Happy_1_pause_2,option2,,Sometimes,Sometimes,Rarely
847,59263,f2ead81b-96b3-4eb1-b3e9-726e4d986e90,f,30-null,4.556164384,angry3,happy4,Angry_1_pause_2,option1,,Sometimes,Sometimes,Rarely
848,59263,f2ead81b-96b3-4eb1-b3e9-726e4d986e90,f,31-null,4.556164384,angry6,sad1_2,Angry_2_pause_2,option1,,Sometimes,Sometimes,Rarely
849,59263,f2ead81b-96b3-4eb1-b3e9-726e4d986e90,f,32-null,4.556164384,sad6,angry1_2,Sad_1_pause_2,option1,,Sometimes,Sometimes,Rarely
850,59263,f2ead81b-96b3-4eb1-b3e9-726e4d986e90,f,33-null,4.556164384,happy1,sad4,Sad_2_pause_2,option2,,Sometimes,Sometimes,Rarely
851,59263,f2ead81b-96b3-4eb1-b3e9-726e4d986e90,f,34-null,4.556164384,scared2,happy3_2,Scared_1_pause_2,option1,,Sometimes,Sometimes,Rarely
852,59453,8681bc65-ddcf-49d9-8c08-10ee80fd5ccc,f,11-null,2.317808219,happy6,scared1,Scared_1_pause_2,option2,en,Often,Often,Often
853,59453,8681bc65-ddcf-49d9-8c08-10ee80fd5ccc,f,12-null,2.317808219,happy5,sad1_2,Happy_2_pause_2,option1,en,Often,Often,Often
854,59453,8681bc65-ddcf-49d9-8c08-10ee80fd5ccc,f,13-null,2.317808219,angry1_2,happy4,Angry_2_pause_2,option1,en,Often,Often,Often
855,59453,8681bc65-ddcf-49d9-8c08-10ee80fd5ccc,f,14-null,2.317808219,scared1,happy4,Happy_1_pause_2,option2,en,Often,Often,Often
856,59453,8681bc65-ddcf-49d9-8c08-10ee80fd5ccc,f,16-null,2.317808219,sad1_2,happy3_2,Sad_2_pause_2,option1,en,Often,Often,Often
857,59453,8681bc65-ddcf-49d9-8c08-10ee80fd5ccc,f,17-null,2.317808219,angry6,scared2,Angry_2_pause_2,option1,en,Often,Often,Often
858,59453,8681bc65-ddcf-49d9-8c08-10ee80fd5ccc,f,18-null,2.317808219,scared6,happy3_2,Happy_1_pause_2,option2,en,Often,Often,Often
859,59453,8681bc65-ddcf-49d9-8c08-10ee80fd5ccc,f,19-null,2.317808219,sad4,scared2,Scared_2_pause_2,option2,en,Often,Often,Often
860,59453,8681bc65-ddcf-49d9-8c08-10ee80fd5ccc,f,20-null,2.317808219,angry1_2,sad3,Sad_1_pause_2,option1,en,Often,Often,Often
861,59453,8681bc65-ddcf-49d9-8c08-10ee80fd5ccc,f,21-null,2.317808219,angry2,sad4,Sad_1_pause_2,option1,en,Often,Often,Often
862,59453,8681bc65-ddcf-49d9-8c08-10ee80fd5ccc,f,22-null,2.317808219,happy2,angry3,Angry_2_pause_2,option2,en,Often,Often,Often
863,59453,8681bc65-ddcf-49d9-8c08-10ee80fd5ccc,f,23-null,2.317808219,angry6,scared6,Scared_1_pause_2,option1,en,Often,Often,Often
864,59453,8681bc65-ddcf-49d9-8c08-10ee80fd5ccc,f,24-null,2.317808219,sad5,happy5,Sad_2_pause_2,option1,en,Often,Often,Often
865,59453,8681bc65-ddcf-49d9-8c08-10ee80fd5ccc,f,25-null,2.317808219,angry2,scared3,Angry_1_pause_2,option1,en,Often,Often,Often
866,59453,8681bc65-ddcf-49d9-8c08-10ee80fd5ccc,f,26-null,2.317808219,sad2_2,angry5_2,Angry_1_pause_2,option2,en,Often,Often,Often
867,59453,8681bc65-ddcf-49d9-8c08-10ee80fd5ccc,f,27-null,2.317808219,happy1,scared5,Scared_2_pause_2,option2,en,Often,Often,Often
868,59453,8681bc65-ddcf-49d9-8c08-10ee80fd5ccc,f,28-null,2.317808219,happy1,angry4,Happy_2_pause_2,option1,en,Often,Often,Often
869,59453,8681bc65-ddcf-49d9-8c08-10ee80fd5ccc,f,29-null,2.317808219,scared4,sad6,Sad_2_pause_2,option1,en,Often,Often,Often
870,59453,8681bc65-ddcf-49d9-8c08-10ee80fd5ccc,f,30-null,2.317808219,scared5,sad2_2,Sad_1_pause_2,option1,en,Often,Often,Often
871,59453,8681bc65-ddcf-49d9-8c08-10ee80fd5ccc,f,31-null,2.317808219,happy2,sad5,Happy_1_pause_2,option1,en,Often,Often,Often
872,59453,8681bc65-ddcf-49d9-8c08-10ee80fd5ccc,f,32-null,2.317808219,angry4,sad3,Angry_1_pause_2,option1,en,Often,Often,Often
873,59453,8681bc65-ddcf-49d9-8c08-10ee80fd5ccc,f,33-null,2.317808219,scared4,sad6,Scared_2_pause_2,option1,en,Often,Often,Often
874,59453,8681bc65-ddcf-49d9-8c08-10ee80fd5ccc,f,34-null,2.317808219,angry5_2,scared3,Scared_1_pause_2,option1,en,Often,Often,Often
875,59459,bc46b868-9b12-42ed-b39f-9d0fe3ed33be,f,11-null,2.394520548,scared4,sad1_2,Scared_2_pause_2,option1,en,Rarely,Never,Never
876,59459,bc46b868-9b12-42ed-b39f-9d0fe3ed33be,f,12-null,2.394520548,sad5,happy6,Sad_2_pause_2,option1,en,Rarely,Never,Never
877,59459,bc46b868-9b12-42ed-b39f-9d0fe3ed33be,f,13-null,2.394520548,scared3,happy1,Happy_1_pause_2,option2,en,Rarely,Never,Never
878,59459,bc46b868-9b12-42ed-b39f-9d0fe3ed33be,f,14-null,2.394520548,sad3,angry6,Angry_2_pause_2,option2,en,Rarely,Never,Never
879,59459,bc46b868-9b12-42ed-b39f-9d0fe3ed33be,f,16-null,2.394520548,sad5,angry5_2,Angry_1_pause_2,option2,en,Rarely,Never,Never
880,59459,bc46b868-9b12-42ed-b39f-9d0fe3ed33be,f,17-null,2.394520548,sad6,happy6,Happy_2_pause_2,option2,en,Rarely,Never,Never
881,59459,bc46b868-9b12-42ed-b39f-9d0fe3ed33be,f,18-null,2.394520548,happy3_2,scared2,Happy_1_pause_2,option1,en,Rarely,Never,Never
882,59459,bc46b868-9b12-42ed-b39f-9d0fe3ed33be,f,19-null,2.394520548,happy5,sad2_2,Happy_1_pause_2,option2,en,Rarely,Never,Never
883,59459,bc46b868-9b12-42ed-b39f-9d0fe3ed33be,f,20-null,2.394520548,angry6,scared1,Scared_1_pause_2,option1,en,Rarely,Never,Never
884,59459,bc46b868-9b12-42ed-b39f-9d0fe3ed33be,f,21-null,2.394520548,happy1,scared2,Scared_1_pause_2,option2,en,Rarely,Never,Never
885,59459,bc46b868-9b12-42ed-b39f-9d0fe3ed33be,f,22-null,2.394520548,happy2,angry3,Happy_2_pause_2,option2,en,Rarely,Never,Never
886,59459,bc46b868-9b12-42ed-b39f-9d0fe3ed33be,f,23-null,2.394520548,scared5,happy2,Scared_2_pause_2,option1,en,Rarely,Never,Never
887,59459,bc46b868-9b12-42ed-b39f-9d0fe3ed33be,f,24-null,2.394520548,happy4,angry2,Happy_2_pause_2,option1,en,Rarely,Never,Never
888,59459,bc46b868-9b12-42ed-b39f-9d0fe3ed33be,f,25-null,2.394520548,angry5_2,sad1_2,Sad_2_pause_2,option2,en,Rarely,Never,Never
889,59459,bc46b868-9b12-42ed-b39f-9d0fe3ed33be,f,26-null,2.394520548,sad2_2,angry1_2,Sad_1_pause_2,option1,en,Rarely,Never,Never
890,59459,bc46b868-9b12-42ed-b39f-9d0fe3ed33be,f,27-null,2.394520548,angry1_2,scared4,Angry_2_pause_2,option2,en,Rarely,Never,Never
891,59459,bc46b868-9b12-42ed-b39f-9d0fe3ed33be,f,28-null,2.394520548,scared3,sad4,Scared_1_pause_2,option1,en,Rarely,Never,Never
892,59459,bc46b868-9b12-42ed-b39f-9d0fe3ed33be,f,29-null,2.394520548,scared6,angry4,Scared_2_pause_2,option2,en,Rarely,Never,Never
893,59459,bc46b868-9b12-42ed-b39f-9d0fe3ed33be,f,30-null,2.394520548,sad6,scared6,Sad_1_pause_2,option2,en,Rarely,Never,Never
894,59459,bc46b868-9b12-42ed-b39f-9d0fe3ed33be,f,31-null,2.394520548,sad3,happy4,Sad_2_pause_2,option1,en,Rarely,Never,Never
895,59459,bc46b868-9b12-42ed-b39f-9d0fe3ed33be,f,32-null,2.394520548,scared1,sad4,Sad_1_pause_2,option1,en,Rarely,Never,Never
896,59459,bc46b868-9b12-42ed-b39f-9d0fe3ed33be,f,33-null,2.394520548,scared5,angry3,Angry_1_pause_2,option2,en,Rarely,Never,Never
897,59459,bc46b868-9b12-42ed-b39f-9d0fe3ed33be,f,34-null,2.394520548,happy5,angry4,Angry_2_pause_2,option1,en,Rarely,Never,Never
898,59540,4e76c416-d371-46a0-99ce-cb052c981e70,f,11-null,2.556164384,happy3_2,scared3,Scared_2_pause_2,option2,en,Often,Rarely,Rarely
899,59540,4e76c416-d371-46a0-99ce-cb052c981e70,f,12-null,2.556164384,sad5,scared2,Sad_1_pause_2,option1,en,Often,Rarely,Rarely
900,59540,4e76c416-d371-46a0-99ce-cb052c981e70,f,13-null,2.556164384,happy6,scared3,Happy_1_pause_2,option1,en,Often,Rarely,Rarely
901,59540,4e76c416-d371-46a0-99ce-cb052c981e70,f,14-null,2.556164384,sad6,angry5_2,Sad_2_pause_2,option2,en,Often,Rarely,Rarely
902,59540,4e76c416-d371-46a0-99ce-cb052c981e70,f,16-null,2.556164384,angry4,happy1,Happy_2_pause_2,option1,en,Often,Rarely,Rarely
903,59540,4e76c416-d371-46a0-99ce-cb052c981e70,f,17-null,2.556164384,happy4,scared4,Scared_1_pause_2,option2,en,Often,Rarely,Rarely
904,59540,4e76c416-d371-46a0-99ce-cb052c981e70,f,18-null,2.556164384,sad1_2,angry2,Sad_1_pause_2,option1,en,Often,Rarely,Rarely
905,59540,4e76c416-d371-46a0-99ce-cb052c981e70,f,19-null,2.556164384,scared1,angry6,Scared_2_pause_2,option1,en,Often,Rarely,Rarely
906,59540,4e76c416-d371-46a0-99ce-cb052c981e70,f,20-null,2.556164384,scared5,angry3,Scared_1_pause_2,option2,en,Often,Rarely,Rarely
907,59540,4e76c416-d371-46a0-99ce-cb052c981e70,f,21-null,2.556164384,sad2_2,happy2,Sad_1_pause_2,option1,en,Often,Rarely,Rarely
908,59540,4e76c416-d371-46a0-99ce-cb052c981e70,f,22-null,2.556164384,angry2,sad2_2,Angry_1_pause_2,option1,en,Often,Rarely,Rarely
909,59540,4e76c416-d371-46a0-99ce-cb052c981e70,f,23-null,2.556164384,happy1,angry1_2,Angry_2_pause_2,option2,en,Often,Rarely,Rarely
910,59540,4e76c416-d371-46a0-99ce-cb052c981e70,f,24-null,2.556164384,angry1_2,happy4,Happy_2_pause_2,option1,en,Often,Rarely,Rarely
911,59540,4e76c416-d371-46a0-99ce-cb052c981e70,f,25-null,2.556164384,scared6,angry5_2,Angry_2_pause_2,option1,en,Often,Rarely,Rarely
912,59540,4e76c416-d371-46a0-99ce-cb052c981e70,f,26-null,2.556164384,angry3,scared4,Angry_2_pause_2,option1,en,Often,Rarely,Rarely
913,59540,4e76c416-d371-46a0-99ce-cb052c981e70,f,27-null,2.556164384,happy3_2,sad6,Happy_1_pause_2,I_dont_know,en,Often,Rarely,Rarely
914,59540,4e76c416-d371-46a0-99ce-cb052c981e70,f,28-null,2.556164384,sad4,happy5,Happy_1_pause_2,option2,en,Often,Rarely,Rarely
915,59540,4e76c416-d371-46a0-99ce-cb052c981e70,f,29-null,2.556164384,sad1_2,scared6,Scared_2_pause_2,option1,en,Often,Rarely,Rarely
916,59540,4e76c416-d371-46a0-99ce-cb052c981e70,f,30-null,2.556164384,scared2,sad3,Scared_1_pause_2,option1,en,Often,Rarely,Rarely
917,59540,4e76c416-d371-46a0-99ce-cb052c981e70,f,31-null,2.556164384,happy2,scared1,Happy_2_pause_2,option2,en,Often,Rarely,Rarely
918,59540,4e76c416-d371-46a0-99ce-cb052c981e70,f,32-null,2.556164384,scared5,sad3,Sad_2_pause_2,option2,en,Often,Rarely,Rarely
919,59540,4e76c416-d371-46a0-99ce-cb052c981e70,f,33-null,2.556164384,sad4,happy6,Sad_2_pause_2,option1,en,Often,Rarely,Rarely
920,59540,4e76c416-d371-46a0-99ce-cb052c981e70,f,34-null,2.556164384,happy5,angry4,Angry_1_pause_2,option2,en,Often,Rarely,Rarely
921,59553,7f92d8cb-564f-4fe5-9eb8-a8c7d74b12b5,m,11-null,2.375342466,scared5,angry5_2,Scared_2_pause_2,option2,en,NA,NA,NA
922,59553,7f92d8cb-564f-4fe5-9eb8-a8c7d74b12b5,m,12-null,2.375342466,angry1_2,scared6,Angry_2_pause_2,option2,en,NA,NA,NA
923,59553,7f92d8cb-564f-4fe5-9eb8-a8c7d74b12b5,m,13-null,2.375342466,sad6,scared3,Sad_2_pause_2,option1,en,NA,NA,NA
924,59553,7f92d8cb-564f-4fe5-9eb8-a8c7d74b12b5,m,14-null,2.375342466,sad2_2,angry4,Sad_1_pause_2,option1,en,NA,NA,NA
925,59553,7f92d8cb-564f-4fe5-9eb8-a8c7d74b12b5,m,16-null,2.375342466,angry6,scared3,Scared_1_pause_2,option1,en,NA,NA,NA
926,59553,7f92d8cb-564f-4fe5-9eb8-a8c7d74b12b5,m,17-null,2.375342466,happy4,scared2,Scared_1_pause_2,option1,en,NA,NA,NA
927,59553,7f92d8cb-564f-4fe5-9eb8-a8c7d74b12b5,m,18-null,2.375342466,sad6,angry6,Angry_1_pause_2,option2,en,NA,NA,NA
928,59553,7f92d8cb-564f-4fe5-9eb8-a8c7d74b12b5,m,19-null,2.375342466,happy5,sad3,Sad_1_pause_2,option2,en,NA,NA,NA
929,59553,7f92d8cb-564f-4fe5-9eb8-a8c7d74b12b5,m,20-null,2.375342466,scared1,angry3,Angry_2_pause_2,option2,en,NA,NA,NA
930,59553,7f92d8cb-564f-4fe5-9eb8-a8c7d74b12b5,m,21-null,2.375342466,happy1,angry5_2,Angry_2_pause_2,option2,en,NA,NA,NA
931,59553,7f92d8cb-564f-4fe5-9eb8-a8c7d74b12b5,m,22-null,2.375342466,happy6,angry4,Angry_1_pause_2,option2,en,NA,NA,NA
932,59553,7f92d8cb-564f-4fe5-9eb8-a8c7d74b12b5,m,23-null,2.375342466,sad3,happy3_2,Happy_2_pause_2,option2,en,NA,NA,NA
933,59553,7f92d8cb-564f-4fe5-9eb8-a8c7d74b12b5,m,24-null,2.375342466,angry2,sad5,Sad_1_pause_2,option2,en,NA,NA,NA
934,59553,7f92d8cb-564f-4fe5-9eb8-a8c7d74b12b5,m,25-null,2.375342466,sad4,scared2,Sad_2_pause_2,option2,en,NA,NA,NA
935,59553,7f92d8cb-564f-4fe5-9eb8-a8c7d74b12b5,m,26-null,2.375342466,angry1_2,happy5,Happy_1_pause_2,I_dont_know,en,NA,NA,NA
936,59553,7f92d8cb-564f-4fe5-9eb8-a8c7d74b12b5,m,27-null,2.375342466,happy4,sad1_2,Happy_2_pause_2,option2,en,NA,NA,NA
937,59553,7f92d8cb-564f-4fe5-9eb8-a8c7d74b12b5,m,28-null,2.375342466,angry3,happy1,Happy_2_pause_2,I_dont_know,en,NA,NA,NA
938,59553,7f92d8cb-564f-4fe5-9eb8-a8c7d74b12b5,m,29-null,2.375342466,sad2_2,scared1,Scared_2_pause_2,option1,en,NA,NA,NA
939,59553,7f92d8cb-564f-4fe5-9eb8-a8c7d74b12b5,m,30-null,2.375342466,happy2,scared4,Scared_2_pause_2,option2,en,NA,NA,NA
940,59586,59d15f82-ee57-4d43-b86a-ccbab9c31408,f,11-null,2.378082192,angry2,sad3,Sad_1_pause_2,option2,en,Sometimes,Rarely,Rarely
941,59586,59d15f82-ee57-4d43-b86a-ccbab9c31408,f,12-null,2.378082192,happy5,scared3,Happy_1_pause_2,option1,en,Sometimes,Rarely,Rarely
942,59586,59d15f82-ee57-4d43-b86a-ccbab9c31408,f,13-null,2.378082192,happy1,scared1,Scared_2_pause_2,option2,en,Sometimes,Rarely,Rarely
943,59586,59d15f82-ee57-4d43-b86a-ccbab9c31408,f,14-null,2.378082192,sad1_2,angry4,Angry_1_pause_2,option2,en,Sometimes,Rarely,Rarely
944,59586,59d15f82-ee57-4d43-b86a-ccbab9c31408,f,16-null,2.378082192,sad2_2,happy4,Happy_2_pause_2,option2,en,Sometimes,Rarely,Rarely
945,59586,59d15f82-ee57-4d43-b86a-ccbab9c31408,f,17-null,2.378082192,angry2,happy3_2,Angry_1_pause_2,option1,en,Sometimes,Rarely,Rarely
946,59586,59d15f82-ee57-4d43-b86a-ccbab9c31408,f,18-null,2.378082192,happy2,angry6,Angry_2_pause_2,option2,en,Sometimes,Rarely,Rarely
947,59586,59d15f82-ee57-4d43-b86a-ccbab9c31408,f,19-null,2.378082192,sad4,happy6,Sad_1_pause_2,option1,en,Sometimes,Rarely,Rarely
948,59586,59d15f82-ee57-4d43-b86a-ccbab9c31408,f,20-null,2.378082192,happy5,scared3,Scared_2_pause_2,option2,en,Sometimes,Rarely,Rarely
949,59586,59d15f82-ee57-4d43-b86a-ccbab9c31408,f,21-null,2.378082192,angry3,scared4,Angry_2_pause_2,option1,en,Sometimes,Rarely,Rarely
950,59586,59d15f82-ee57-4d43-b86a-ccbab9c31408,f,22-null,2.378082192,sad1_2,scared2,Sad_2_pause_2,option2,en,Sometimes,Rarely,Rarely
951,59586,59d15f82-ee57-4d43-b86a-ccbab9c31408,f,23-null,2.378082192,scared5,sad3,Scared_1_pause_2,option1,en,Sometimes,Rarely,Rarely
952,59586,59d15f82-ee57-4d43-b86a-ccbab9c31408,f,24-null,2.378082192,scared6,happy2,Happy_1_pause_2,I_dont_know,en,Sometimes,Rarely,Rarely
953,59586,59d15f82-ee57-4d43-b86a-ccbab9c31408,f,25-null,2.378082192,sad2_2,happy4,Sad_2_pause_2,option1,en,Sometimes,Rarely,Rarely
954,59586,59d15f82-ee57-4d43-b86a-ccbab9c31408,f,26-null,2.378082192,sad4,scared2,Scared_1_pause_2,option2,en,Sometimes,Rarely,Rarely
955,59586,59d15f82-ee57-4d43-b86a-ccbab9c31408,f,27-null,2.378082192,scared5,angry5_2,Angry_2_pause_2,option2,en,Sometimes,Rarely,Rarely
956,59586,59d15f82-ee57-4d43-b86a-ccbab9c31408,f,28-null,2.378082192,scared1,sad6,Sad_1_pause_2,option2,en,Sometimes,Rarely,Rarely
957,59586,59d15f82-ee57-4d43-b86a-ccbab9c31408,f,29-null,2.378082192,angry5_2,happy1,Happy_2_pause_2,option2,en,Sometimes,Rarely,Rarely
958,59586,59d15f82-ee57-4d43-b86a-ccbab9c31408,f,30-null,2.378082192,happy3_2,sad5,Happy_2_pause_2,option1,en,Sometimes,Rarely,Rarely
959,59586,59d15f82-ee57-4d43-b86a-ccbab9c31408,f,31-null,2.378082192,angry1_2,sad6,Angry_1_pause_2,option1,en,Sometimes,Rarely,Rarely
960,59586,59d15f82-ee57-4d43-b86a-ccbab9c31408,f,32-null,2.378082192,happy6,angry6,Happy_1_pause_2,option1,en,Sometimes,Rarely,Rarely
961,59586,59d15f82-ee57-4d43-b86a-ccbab9c31408,f,33-null,2.378082192,angry1_2,sad5,Sad_2_pause_2,option2,en,Sometimes,Rarely,Rarely
962,59586,59d15f82-ee57-4d43-b86a-ccbab9c31408,f,34-null,2.378082192,scared4,angry3,Scared_1_pause_2,I_dont_know,en,Sometimes,Rarely,Rarely
963,59609,d5c87c09-a515-4f4d-bc07-19135e8da928,f,11-null,2.087671233,angry3,happy2,Happy_2_pause_2,option1,en,Sometimes,Sometimes,Sometimes
964,59609,d5c87c09-a515-4f4d-bc07-19135e8da928,f,12-null,2.087671233,scared4,sad2_2,Sad_1_pause_2,option1,en,Sometimes,Sometimes,Sometimes
965,59609,d5c87c09-a515-4f4d-bc07-19135e8da928,f,13-null,2.087671233,happy3_2,sad3,Sad_2_pause_2,option1,en,Sometimes,Sometimes,Sometimes
966,59609,d5c87c09-a515-4f4d-bc07-19135e8da928,f,14-null,2.087671233,angry2,scared1,Scared_2_pause_2,option2,en,Sometimes,Sometimes,Sometimes
967,59609,d5c87c09-a515-4f4d-bc07-19135e8da928,f,16-null,2.087671233,happy6,scared2,Scared_1_pause_2,option1,en,Sometimes,Sometimes,Sometimes
968,59609,d5c87c09-a515-4f4d-bc07-19135e8da928,f,17-null,2.087671233,happy1,scared3,Happy_1_pause_2,option2,en,Sometimes,Sometimes,Sometimes
969,59609,d5c87c09-a515-4f4d-bc07-19135e8da928,f,18-null,2.087671233,scared4,happy5,Scared_1_pause_2,option1,en,Sometimes,Sometimes,Sometimes
970,59609,d5c87c09-a515-4f4d-bc07-19135e8da928,f,19-null,2.087671233,scared6,sad6,Scared_1_pause_2,option1,en,Sometimes,Sometimes,Sometimes
971,59609,d5c87c09-a515-4f4d-bc07-19135e8da928,f,20-null,2.087671233,happy1,angry2,Angry_2_pause_2,option2,en,Sometimes,Sometimes,Sometimes
972,59609,d5c87c09-a515-4f4d-bc07-19135e8da928,f,21-null,2.087671233,scared5,angry4,Angry_2_pause_2,option2,en,Sometimes,Sometimes,Sometimes
973,59609,d5c87c09-a515-4f4d-bc07-19135e8da928,f,22-null,2.087671233,sad4,scared2,Sad_2_pause_2,option1,en,Sometimes,Sometimes,Sometimes
974,59609,d5c87c09-a515-4f4d-bc07-19135e8da928,f,23-null,2.087671233,scared1,angry6,Angry_1_pause_2,option1,en,Sometimes,Sometimes,Sometimes
975,59609,d5c87c09-a515-4f4d-bc07-19135e8da928,f,24-null,2.087671233,happy2,sad6,Sad_1_pause_2,option2,en,Sometimes,Sometimes,Sometimes
976,59609,d5c87c09-a515-4f4d-bc07-19135e8da928,f,25-null,2.087671233,scared5,angry5_2,Scared_2_pause_2,option2,en,Sometimes,Sometimes,Sometimes
977,59609,d5c87c09-a515-4f4d-bc07-19135e8da928,f,26-null,2.087671233,sad4,scared3,Scared_2_pause_2,option1,en,Sometimes,Sometimes,Sometimes
978,59609,d5c87c09-a515-4f4d-bc07-19135e8da928,f,27-null,2.087671233,angry1_2,sad1_2,Sad_2_pause_2,option2,en,Sometimes,Sometimes,Sometimes
979,59609,d5c87c09-a515-4f4d-bc07-19135e8da928,f,28-null,2.087671233,angry1_2,sad1_2,Angry_1_pause_2,option1,en,Sometimes,Sometimes,Sometimes
980,59609,d5c87c09-a515-4f4d-bc07-19135e8da928,f,29-null,2.087671233,happy4,angry3,Angry_2_pause_2,option2,en,Sometimes,Sometimes,Sometimes
981,59609,d5c87c09-a515-4f4d-bc07-19135e8da928,f,30-null,2.087671233,sad3,happy6,Happy_1_pause_2,option1,en,Sometimes,Sometimes,Sometimes
982,59609,d5c87c09-a515-4f4d-bc07-19135e8da928,f,31-null,2.087671233,sad5,angry4,Sad_1_pause_2,option1,en,Sometimes,Sometimes,Sometimes
983,59609,d5c87c09-a515-4f4d-bc07-19135e8da928,f,32-null,2.087671233,sad5,happy4,Happy_2_pause_2,option2,en,Sometimes,Sometimes,Sometimes
984,59609,d5c87c09-a515-4f4d-bc07-19135e8da928,f,33-null,2.087671233,angry5_2,sad2_2,Angry_1_pause_2,option2,en,Sometimes,Sometimes,Sometimes
985,59609,d5c87c09-a515-4f4d-bc07-19135e8da928,f,34-null,2.087671233,happy5,scared6,Happy_1_pause_2,I_dont_know,en,Sometimes,Sometimes,Sometimes
986,59646,891f8000-6ee8-4706-ba78-7589c3b74d00,f,11-null,2.950684932,scared5,angry4,Angry_2_pause_2,option2,en fr,Often,Often,Often
987,59646,891f8000-6ee8-4706-ba78-7589c3b74d00,f,12-null,2.950684932,angry2,happy4,Angry_2_pause_2,option1,en fr,Often,Often,Often
988,59646,891f8000-6ee8-4706-ba78-7589c3b74d00,f,13-null,2.950684932,scared1,sad2_2,Sad_1_pause_2,option2,en fr,Often,Often,Often
989,59646,891f8000-6ee8-4706-ba78-7589c3b74d00,f,14-null,2.950684932,angry6,sad1_2,Angry_1_pause_2,option1,en fr,Often,Often,Often
990,59646,891f8000-6ee8-4706-ba78-7589c3b74d00,f,16-null,2.950684932,happy1,angry5_2,Angry_1_pause_2,option2,en fr,Often,Often,Often
991,59646,891f8000-6ee8-4706-ba78-7589c3b74d00,f,17-null,2.950684932,sad3,happy6,Sad_2_pause_2,option1,en fr,Often,Often,Often
992,59646,891f8000-6ee8-4706-ba78-7589c3b74d00,f,18-null,2.950684932,angry1_2,sad6,Angry_1_pause_2,option1,en fr,Often,Often,Often
993,59646,891f8000-6ee8-4706-ba78-7589c3b74d00,f,19-null,2.950684932,sad5,happy4,Happy_2_pause_2,option2,en fr,Often,Often,Often
994,59646,891f8000-6ee8-4706-ba78-7589c3b74d00,f,20-null,2.950684932,happy5,scared6,Happy_2_pause_2,option1,en fr,Often,Often,Often
995,59646,891f8000-6ee8-4706-ba78-7589c3b74d00,f,21-null,2.950684932,angry3,sad5,Sad_1_pause_2,option2,en fr,Often,Often,Often
996,59646,891f8000-6ee8-4706-ba78-7589c3b74d00,f,22-null,2.950684932,angry2,sad1_2,Sad_2_pause_2,option1,en fr,Often,Often,Often
997,59646,891f8000-6ee8-4706-ba78-7589c3b74d00,f,23-null,2.950684932,sad6,scared2,Sad_2_pause_2,option1,en fr,Often,Often,Often
998,59646,891f8000-6ee8-4706-ba78-7589c3b74d00,f,24-null,2.950684932,angry1_2,scared4,Scared_1_pause_2,option2,en fr,Often,Often,Often
999,59646,891f8000-6ee8-4706-ba78-7589c3b74d00,f,25-null,2.950684932,scared6,happy3_2,Scared_2_pause_2,option1,en fr,Often,Often,Often
1000,59646,891f8000-6ee8-4706-ba78-7589c3b74d00,f,26-null,2.950684932,angry3,scared3,Angry_2_pause_2,option1,en fr,Often,Often,Often
1001,59646,891f8000-6ee8-4706-ba78-7589c3b74d00,f,27-null,2.950684932,scared1,sad3,Scared_2_pause_2,option2,en fr,Often,Often,Often
1002,59646,891f8000-6ee8-4706-ba78-7589c3b74d00,f,28-null,2.950684932,sad4,happy5,Sad_1_pause_2,option1,en fr,Often,Often,Often
1003,59646,891f8000-6ee8-4706-ba78-7589c3b74d00,f,29-null,2.950684932,scared3,sad2_2,Scared_1_pause_2,option1,en fr,Often,Often,Often
1004,59646,891f8000-6ee8-4706-ba78-7589c3b74d00,f,30-null,2.950684932,happy2,angry4,Happy_1_pause_2,option1,en fr,Often,Often,Often
1005,59646,891f8000-6ee8-4706-ba78-7589c3b74d00,f,31-null,2.950684932,sad4,happy3_2,Happy_1_pause_2,option2,en fr,Often,Often,Often
1006,59646,891f8000-6ee8-4706-ba78-7589c3b74d00,f,32-null,2.950684932,scared5,angry6,Scared_1_pause_2,option1,en fr,Often,Often,Often
1007,59646,891f8000-6ee8-4706-ba78-7589c3b74d00,f,33-null,2.950684932,happy1,scared4,Happy_1_pause_2,option1,en fr,Often,Often,Often
1008,59646,891f8000-6ee8-4706-ba78-7589c3b74d00,f,34-null,2.950684932,angry5_2,happy6,Happy_2_pause_2,option2,en fr,Often,Often,Often
1009,59751,5d143351-87c5-4c3d-a78b-eed298502091,m,11-null,4.797260274,sad2_2,angry5_2,Sad_2_pause_2,option1,en ko,Sometimes,Sometimes,Rarely
