,subid,uuid,gender,test_trial,age_in_years,exp_start,option1,option2,trial_audio,selected_image,lang,parent_mask,peer_mask,own_mask
1,66502,e28fde94-5d19-4cbf-a096-bfa420a52594,m,11-null,2.183561644,3/29/21 14:35,scared4,happy1,Scared_2_pause_2,option1,en es,Sometimes,Sometimes,Never
2,66502,e28fde94-5d19-4cbf-a096-bfa420a52594,m,12-null,2.183561644,3/29/21 14:35,happy6,angry2,Happy_2_pause_2,option1,en es,Sometimes,Sometimes,Never
3,66502,e28fde94-5d19-4cbf-a096-bfa420a52594,m,13-null,2.183561644,3/29/21 14:35,angry3,sad1,Sad_1_pause_2,option2,en es,Sometimes,Sometimes,Never
4,66502,e28fde94-5d19-4cbf-a096-bfa420a52594,m,14-null,2.183561644,3/29/21 14:35,angry5,scared6,Angry_2_pause_2,option1,en es,Sometimes,Sometimes,Never
5,66502,e28fde94-5d19-4cbf-a096-bfa420a52594,m,16-null,2.183561644,3/29/21 14:35,angry3,sad5,Angry_2_pause_2,option2,en es,Sometimes,Sometimes,Never
6,66502,e28fde94-5d19-4cbf-a096-bfa420a52594,m,17-null,2.183561644,3/29/21 14:35,scared5,happy1,Happy_1_pause_2,option2,en es,Sometimes,Sometimes,Never
7,66502,e28fde94-5d19-4cbf-a096-bfa420a52594,m,18-null,2.183561644,3/29/21 14:35,scared1,angry1,Scared_1_pause_2,option2,en es,Sometimes,Sometimes,Never
8,66502,e28fde94-5d19-4cbf-a096-bfa420a52594,m,19-null,2.183561644,3/29/21 14:35,scared2,sad2,Sad_1_pause_2,option2,en es,Sometimes,Sometimes,Never
9,66502,e28fde94-5d19-4cbf-a096-bfa420a52594,m,20-null,2.183561644,3/29/21 14:35,scared3,sad3,Sad_2_pause_2,option1,en es,Sometimes,Sometimes,Never
10,66502,e28fde94-5d19-4cbf-a096-bfa420a52594,m,21-null,2.183561644,3/29/21 14:35,happy2,angry4,Angry_2_pause_2,option2,en es,Sometimes,Sometimes,Never
11,66502,e28fde94-5d19-4cbf-a096-bfa420a52594,m,22-null,2.183561644,3/29/21 14:35,happy4,sad4,Sad_2_pause_2,option2,en es,Sometimes,Sometimes,Never
12,66502,e28fde94-5d19-4cbf-a096-bfa420a52594,m,23-null,2.183561644,3/29/21 14:35,sad1,angry6,Angry_1_pause_2,option2,en es,Sometimes,Sometimes,Never
13,66502,e28fde94-5d19-4cbf-a096-bfa420a52594,m,24-null,2.183561644,3/29/21 14:35,sad6,scared6,Scared_2_pause_2,option2,en es,Sometimes,Sometimes,Never
14,66502,e28fde94-5d19-4cbf-a096-bfa420a52594,m,25-null,2.183561644,3/29/21 14:35,angry4,happy3,Happy_1_pause_2,option2,en es,Sometimes,Sometimes,Never
15,66502,e28fde94-5d19-4cbf-a096-bfa420a52594,m,26-null,2.183561644,3/29/21 14:35,sad4,happy2,Happy_2_pause_2,I_dont_know,en es,Sometimes,Sometimes,Never
16,66502,e28fde94-5d19-4cbf-a096-bfa420a52594,m,27-null,2.183561644,3/29/21 14:35,angry2,happy5,Angry_1_pause_2,I_dont_know,en es,Sometimes,Sometimes,Never
17,66502,e28fde94-5d19-4cbf-a096-bfa420a52594,m,28-null,2.183561644,3/29/21 14:35,angry1,scared4,Angry_1_pause_2,I_dont_know,en es,Sometimes,Sometimes,Never
18,66502,e28fde94-5d19-4cbf-a096-bfa420a52594,m,29-null,2.183561644,3/29/21 14:35,sad5,angry6,Sad_2_pause_2,I_dont_know,en es,Sometimes,Sometimes,Never
19,66502,e28fde94-5d19-4cbf-a096-bfa420a52594,m,30-null,2.183561644,3/29/21 14:35,happy5,scared1,Happy_1_pause_2,I_dont_know,en es,Sometimes,Sometimes,Never
20,66502,e28fde94-5d19-4cbf-a096-bfa420a52594,m,31-null,2.183561644,3/29/21 14:35,happy3,scared5,Scared_1_pause_2,option1,en es,Sometimes,Sometimes,Never
21,66502,e28fde94-5d19-4cbf-a096-bfa420a52594,m,32-null,2.183561644,3/29/21 14:35,angry5,scared2,Scared_2_pause_2,I_dont_know,en es,Sometimes,Sometimes,Never
22,66502,e28fde94-5d19-4cbf-a096-bfa420a52594,m,33-null,2.183561644,3/29/21 14:35,happy4,sad2,Happy_2_pause_2,option2,en es,Sometimes,Sometimes,Never
23,66502,e28fde94-5d19-4cbf-a096-bfa420a52594,m,34-null,2.183561644,3/29/21 14:35,happy6,sad6,Sad_1_pause_2,I_dont_know,en es,Sometimes,Sometimes,Never
24,66554,2e7b00db-b8cb-4a2e-aad7-004bc0ef7c06,m,11-null,4.065753425,3/30/21 12:22,happy4,scared2,Happy_2_pause_2,option1,en,Often,Often,Often
25,66554,2e7b00db-b8cb-4a2e-aad7-004bc0ef7c06,m,12-null,4.065753425,3/30/21 12:22,happy6,angry1,Angry_2_pause_2,option2,en,Often,Often,Often
26,66554,2e7b00db-b8cb-4a2e-aad7-004bc0ef7c06,m,13-null,4.065753425,3/30/21 12:22,angry5,happy6,Happy_1_pause_2,option2,en,Often,Often,Often
27,66554,2e7b00db-b8cb-4a2e-aad7-004bc0ef7c06,m,14-null,4.065753425,3/30/21 12:22,angry6,scared3,Angry_2_pause_2,option1,en,Often,Often,Often
28,66554,2e7b00db-b8cb-4a2e-aad7-004bc0ef7c06,m,16-null,4.065753425,3/30/21 12:22,happy2,angry4,Happy_2_pause_2,option1,en,Often,Often,Often
29,66554,2e7b00db-b8cb-4a2e-aad7-004bc0ef7c06,m,17-null,4.065753425,3/30/21 12:22,sad3,scared5,Sad_1_pause_2,option1,en,Often,Often,Often
30,66554,2e7b00db-b8cb-4a2e-aad7-004bc0ef7c06,m,18-null,4.065753425,3/30/21 12:22,scared6,sad4,Scared_1_pause_2,option1,en,Often,Often,Often
31,66554,2e7b00db-b8cb-4a2e-aad7-004bc0ef7c06,m,19-null,4.065753425,3/30/21 12:22,scared1,happy2,Scared_2_pause_2,option1,en,Often,Often,Often
32,66554,2e7b00db-b8cb-4a2e-aad7-004bc0ef7c06,m,20-null,4.065753425,3/30/21 12:22,angry2,scared2,Scared_1_pause_2,option2,en,Often,Often,Often
33,66554,2e7b00db-b8cb-4a2e-aad7-004bc0ef7c06,m,21-null,4.065753425,3/30/21 12:22,scared3,angry3,Scared_2_pause_2,option2,en,Often,Often,Often
34,66554,2e7b00db-b8cb-4a2e-aad7-004bc0ef7c06,m,22-null,4.065753425,3/30/21 12:22,angry5,scared4,Angry_2_pause_2,option1,en,Often,Often,Often
35,66554,2e7b00db-b8cb-4a2e-aad7-004bc0ef7c06,m,23-null,4.065753425,3/30/21 12:22,sad1,angry2,Angry_1_pause_2,option2,en,Often,Often,Often
36,66554,2e7b00db-b8cb-4a2e-aad7-004bc0ef7c06,m,24-null,4.065753425,3/30/21 12:22,happy3,scared5,Scared_2_pause_2,option2,en,Often,Often,Often
37,66554,2e7b00db-b8cb-4a2e-aad7-004bc0ef7c06,m,25-null,4.065753425,3/30/21 12:22,angry3,happy5,Angry_1_pause_2,option1,en,Often,Often,Often
38,66554,2e7b00db-b8cb-4a2e-aad7-004bc0ef7c06,m,26-null,4.065753425,3/30/21 12:22,angry6,sad4,Sad_2_pause_2,option2,en,Often,Often,Often
39,66554,2e7b00db-b8cb-4a2e-aad7-004bc0ef7c06,m,27-null,4.065753425,3/30/21 12:22,scared1,sad1,Sad_2_pause_2,option2,en,Often,Often,Often
40,66554,2e7b00db-b8cb-4a2e-aad7-004bc0ef7c06,m,28-null,4.065753425,3/30/21 12:22,sad6,angry4,Angry_1_pause_2,option2,en,Often,Often,Often
41,66554,2e7b00db-b8cb-4a2e-aad7-004bc0ef7c06,m,29-null,4.065753425,3/30/21 12:22,sad2,happy1,Sad_1_pause_2,option1,en,Often,Often,Often
42,66554,2e7b00db-b8cb-4a2e-aad7-004bc0ef7c06,m,30-null,4.065753425,3/30/21 12:22,sad3,happy5,Happy_2_pause_2,option2,en,Often,Often,Often
43,66554,2e7b00db-b8cb-4a2e-aad7-004bc0ef7c06,m,31-null,4.065753425,3/30/21 12:22,happy1,scared6,Happy_1_pause_2,option1,en,Often,Often,Often
44,66554,2e7b00db-b8cb-4a2e-aad7-004bc0ef7c06,m,32-null,4.065753425,3/30/21 12:22,sad5,happy4,Sad_1_pause_2,option1,en,Often,Often,Often
45,66554,2e7b00db-b8cb-4a2e-aad7-004bc0ef7c06,m,33-null,4.065753425,3/30/21 12:22,scared4,sad2,Scared_1_pause_2,option1,en,Often,Often,Often
46,66554,2e7b00db-b8cb-4a2e-aad7-004bc0ef7c06,m,34-null,4.065753425,3/30/21 12:22,sad6,angry1,Sad_2_pause_2,option1,en,Often,Often,Often
47,66564,77e64a00-d5ce-4f71-85f8-3a968f74b638,m,11-null,3.04109589,3/30/21 14:17,sad4,happy6,Happy_1_pause_2,option2,en,Often,Sometimes,Sometimes
48,66564,77e64a00-d5ce-4f71-85f8-3a968f74b638,m,12-null,3.04109589,3/30/21 14:17,sad5,scared2,Sad_2_pause_2,option1,en,Often,Sometimes,Sometimes
49,66564,77e64a00-d5ce-4f71-85f8-3a968f74b638,m,13-null,3.04109589,3/30/21 14:17,scared4,sad5,Scared_1_pause_2,option1,en,Often,Sometimes,Sometimes
50,66564,77e64a00-d5ce-4f71-85f8-3a968f74b638,m,14-null,3.04109589,3/30/21 14:17,sad6,scared5,Sad_2_pause_2,option1,en,Often,Sometimes,Sometimes
51,66564,77e64a00-d5ce-4f71-85f8-3a968f74b638,m,16-null,3.04109589,3/30/21 14:17,angry2,scared6,Scared_2_pause_2,option2,en,Often,Sometimes,Sometimes
52,66564,77e64a00-d5ce-4f71-85f8-3a968f74b638,m,17-null,3.04109589,3/30/21 14:17,sad2,scared3,Scared_1_pause_2,option2,en,Often,Sometimes,Sometimes
53,66564,77e64a00-d5ce-4f71-85f8-3a968f74b638,m,18-null,3.04109589,3/30/21 14:17,angry3,happy2,Happy_2_pause_2,option2,en,Often,Sometimes,Sometimes
54,66564,77e64a00-d5ce-4f71-85f8-3a968f74b638,m,19-null,3.04109589,3/30/21 14:17,sad4,happy1,Sad_1_pause_2,option1,en,Often,Sometimes,Sometimes
55,66564,77e64a00-d5ce-4f71-85f8-3a968f74b638,m,20-null,3.04109589,3/30/21 14:17,sad3,angry4,Angry_2_pause_2,option2,en,Often,Sometimes,Sometimes
56,66564,77e64a00-d5ce-4f71-85f8-3a968f74b638,m,21-null,3.04109589,3/30/21 14:17,angry5,scared3,Angry_1_pause_2,option1,en,Often,Sometimes,Sometimes
57,66564,77e64a00-d5ce-4f71-85f8-3a968f74b638,m,22-null,3.04109589,3/30/21 14:17,happy3,scared1,Happy_2_pause_2,option1,en,Often,Sometimes,Sometimes
58,66564,77e64a00-d5ce-4f71-85f8-3a968f74b638,m,23-null,3.04109589,3/30/21 14:17,sad3,happy5,Sad_1_pause_2,option1,en,Often,Sometimes,Sometimes
59,66564,77e64a00-d5ce-4f71-85f8-3a968f74b638,m,24-null,3.04109589,3/30/21 14:17,angry5,sad1,Sad_2_pause_2,option1,en,Often,Sometimes,Sometimes
60,66564,77e64a00-d5ce-4f71-85f8-3a968f74b638,m,25-null,3.04109589,3/30/21 14:17,happy4,scared4,Happy_2_pause_2,option1,en,Often,Sometimes,Sometimes
61,66564,77e64a00-d5ce-4f71-85f8-3a968f74b638,m,26-null,3.04109589,3/30/21 14:17,scared6,angry3,Angry_2_pause_2,option2,en,Often,Sometimes,Sometimes
62,66564,77e64a00-d5ce-4f71-85f8-3a968f74b638,m,27-null,3.04109589,3/30/21 14:17,angry4,happy5,Happy_1_pause_2,option2,en,Often,Sometimes,Sometimes
63,66564,77e64a00-d5ce-4f71-85f8-3a968f74b638,m,28-null,3.04109589,3/30/21 14:17,angry2,sad1,Angry_2_pause_2,option1,en,Often,Sometimes,Sometimes
64,66564,77e64a00-d5ce-4f71-85f8-3a968f74b638,m,29-null,3.04109589,3/30/21 14:17,angry6,happy4,Angry_1_pause_2,option1,en,Often,Sometimes,Sometimes
65,66564,77e64a00-d5ce-4f71-85f8-3a968f74b638,m,30-null,3.04109589,3/30/21 14:17,angry6,scared5,Scared_2_pause_2,option2,en,Often,Sometimes,Sometimes
66,66564,77e64a00-d5ce-4f71-85f8-3a968f74b638,m,31-null,3.04109589,3/30/21 14:17,sad2,angry1,Sad_1_pause_2,option2,en,Often,Sometimes,Sometimes
67,66564,77e64a00-d5ce-4f71-85f8-3a968f74b638,m,32-null,3.04109589,3/30/21 14:17,happy3,angry1,Angry_1_pause_2,option2,en,Often,Sometimes,Sometimes
68,66564,77e64a00-d5ce-4f71-85f8-3a968f74b638,m,33-null,3.04109589,3/30/21 14:17,sad6,happy1,Happy_1_pause_2,option2,en,Often,Sometimes,Sometimes
69,66564,77e64a00-d5ce-4f71-85f8-3a968f74b638,m,34-null,3.04109589,3/30/21 14:17,scared2,happy2,Scared_1_pause_2,option1,en,Often,Sometimes,Sometimes
70,66604,63a46f73-421e-4ab1-8e84-06f1921f89ad,f,11-null,4.495890411,3/30/21 17:20,happy2,angry2,Happy_1_pause_2,option1,en ru,Always,Always,Always
71,66604,63a46f73-421e-4ab1-8e84-06f1921f89ad,f,12-null,4.495890411,3/30/21 17:20,happy6,scared4,Scared_1_pause_2,option2,en ru,Always,Always,Always
72,66604,63a46f73-421e-4ab1-8e84-06f1921f89ad,f,13-null,4.495890411,3/30/21 17:20,happy3,scared6,Scared_2_pause_2,option2,en ru,Always,Always,Always
73,66604,63a46f73-421e-4ab1-8e84-06f1921f89ad,f,14-null,4.495890411,3/30/21 17:20,scared3,sad2,Sad_1_pause_2,option2,en ru,Always,Always,Always
74,66604,63a46f73-421e-4ab1-8e84-06f1921f89ad,f,16-null,4.495890411,3/30/21 17:20,sad3,happy5,Happy_2_pause_2,option2,en ru,Always,Always,Always
75,66604,63a46f73-421e-4ab1-8e84-06f1921f89ad,f,17-null,4.495890411,3/30/21 17:20,sad4,angry6,Sad_2_pause_2,option1,en ru,Always,Always,Always
76,66604,63a46f73-421e-4ab1-8e84-06f1921f89ad,f,18-null,4.495890411,3/30/21 17:20,sad5,scared3,Scared_1_pause_2,option2,en ru,Always,Always,Always
77,66604,63a46f73-421e-4ab1-8e84-06f1921f89ad,f,19-null,4.495890411,3/30/21 17:20,happy1,sad1,Sad_1_pause_2,option2,en ru,Always,Always,Always
78,66604,63a46f73-421e-4ab1-8e84-06f1921f89ad,f,20-null,4.495890411,3/30/21 17:20,scared2,sad6,Scared_1_pause_2,option1,en ru,Always,Always,Always
79,66604,63a46f73-421e-4ab1-8e84-06f1921f89ad,f,21-null,4.495890411,3/30/21 17:20,scared5,angry4,Scared_2_pause_2,option1,en ru,Always,Always,Always
80,66604,63a46f73-421e-4ab1-8e84-06f1921f89ad,f,22-null,4.495890411,3/30/21 17:20,sad6,scared4,Sad_2_pause_2,option1,en ru,Always,Always,Always
81,66604,63a46f73-421e-4ab1-8e84-06f1921f89ad,f,23-null,4.495890411,3/30/21 17:20,sad3,happy5,Sad_2_pause_2,option1,en ru,Always,Always,Always
82,66604,63a46f73-421e-4ab1-8e84-06f1921f89ad,f,24-null,4.495890411,3/30/21 17:20,sad2,angry6,Angry_1_pause_2,option2,en ru,Always,Always,Always
83,66604,63a46f73-421e-4ab1-8e84-06f1921f89ad,f,25-null,4.495890411,3/30/21 17:20,sad1,angry2,Angry_2_pause_2,option2,en ru,Always,Always,Always
84,66604,63a46f73-421e-4ab1-8e84-06f1921f89ad,f,26-null,4.495890411,3/30/21 17:20,happy4,angry4,Angry_2_pause_2,option2,en ru,Always,Always,Always
85,66604,63a46f73-421e-4ab1-8e84-06f1921f89ad,f,27-null,4.495890411,3/30/21 17:20,angry5,scared6,Angry_1_pause_2,option1,en ru,Always,Always,Always
86,66604,63a46f73-421e-4ab1-8e84-06f1921f89ad,f,28-null,4.495890411,3/30/21 17:20,scared1,angry5,Scared_2_pause_2,option1,en ru,Always,Always,Always
87,66604,63a46f73-421e-4ab1-8e84-06f1921f89ad,f,29-null,4.495890411,3/30/21 17:20,happy3,sad4,Happy_1_pause_2,option1,en ru,Always,Always,Always
88,66604,63a46f73-421e-4ab1-8e84-06f1921f89ad,f,30-null,4.495890411,3/30/21 17:20,happy4,angry1,Happy_2_pause_2,option2,en ru,Always,Always,Always
89,66604,63a46f73-421e-4ab1-8e84-06f1921f89ad,f,31-null,4.495890411,3/30/21 17:20,scared5,happy1,Happy_1_pause_2,option2,en ru,Always,Always,Always
90,66604,63a46f73-421e-4ab1-8e84-06f1921f89ad,f,32-null,4.495890411,3/30/21 17:20,happy6,scared1,Happy_2_pause_2,option1,en ru,Always,Always,Always
91,66604,63a46f73-421e-4ab1-8e84-06f1921f89ad,f,33-null,4.495890411,3/30/21 17:20,angry1,scared2,Angry_1_pause_2,option1,en ru,Always,Always,Always
92,66604,63a46f73-421e-4ab1-8e84-06f1921f89ad,f,34-null,4.495890411,3/30/21 17:20,angry3,sad5,Sad_1_pause_2,option2,en ru,Always,Always,Always
93,66609,791c873f-0b71-49a8-ae1f-fd7c922a87d1,m,11-null,4.523287671,3/30/21 17:28,scared1,happy2,Scared_2_pause_2,option1,,Always,Always,Always
94,66609,791c873f-0b71-49a8-ae1f-fd7c922a87d1,m,12-null,4.523287671,3/30/21 17:28,angry1,sad2,Angry_1_pause_2,option1,,Always,Always,Always
95,66609,791c873f-0b71-49a8-ae1f-fd7c922a87d1,m,13-null,4.523287671,3/30/21 17:28,happy6,angry6,Happy_1_pause_2,option1,,Always,Always,Always
96,66609,791c873f-0b71-49a8-ae1f-fd7c922a87d1,m,14-null,4.523287671,3/30/21 17:28,sad4,scared3,Sad_2_pause_2,option1,,Always,Always,Always
97,66609,791c873f-0b71-49a8-ae1f-fd7c922a87d1,m,16-null,4.523287671,3/30/21 17:28,sad2,happy6,Sad_1_pause_2,option1,,Always,Always,Always
98,66609,791c873f-0b71-49a8-ae1f-fd7c922a87d1,m,17-null,4.523287671,3/30/21 17:28,sad6,angry4,Angry_2_pause_2,option2,,Always,Always,Always
99,66609,791c873f-0b71-49a8-ae1f-fd7c922a87d1,m,18-null,4.523287671,3/30/21 17:28,sad1,angry5,Sad_2_pause_2,option1,,Always,Always,Always
100,66609,791c873f-0b71-49a8-ae1f-fd7c922a87d1,m,19-null,4.523287671,3/30/21 17:28,angry3,scared3,Scared_1_pause_2,option2,,Always,Always,Always
101,66609,791c873f-0b71-49a8-ae1f-fd7c922a87d1,m,20-null,4.523287671,3/30/21 17:28,angry1,scared5,Scared_2_pause_2,option2,,Always,Always,Always
102,66609,791c873f-0b71-49a8-ae1f-fd7c922a87d1,m,21-null,4.523287671,3/30/21 17:28,sad4,happy2,Happy_1_pause_2,option2,,Always,Always,Always
103,66609,791c873f-0b71-49a8-ae1f-fd7c922a87d1,m,22-null,4.523287671,3/30/21 17:28,scared1,angry2,Angry_2_pause_2,option2,,Always,Always,Always
104,66609,791c873f-0b71-49a8-ae1f-fd7c922a87d1,m,23-null,4.523287671,3/30/21 17:28,happy5,scared5,Happy_2_pause_2,option1,,Always,Always,Always
105,66609,791c873f-0b71-49a8-ae1f-fd7c922a87d1,m,24-null,4.523287671,3/30/21 17:28,happy1,angry6,Angry_1_pause_2,option2,,Always,Always,Always
106,66609,791c873f-0b71-49a8-ae1f-fd7c922a87d1,m,25-null,4.523287671,3/30/21 17:28,angry5,scared2,Angry_1_pause_2,option1,,Always,Always,Always
107,66609,791c873f-0b71-49a8-ae1f-fd7c922a87d1,m,26-null,4.523287671,3/30/21 17:28,sad6,scared4,Sad_2_pause_2,option1,,Always,Always,Always
108,66609,791c873f-0b71-49a8-ae1f-fd7c922a87d1,m,27-null,4.523287671,3/30/21 17:28,scared6,happy4,Happy_2_pause_2,option2,,Always,Always,Always
109,66609,791c873f-0b71-49a8-ae1f-fd7c922a87d1,m,28-null,4.523287671,3/30/21 17:28,happy5,sad5,Sad_1_pause_2,option2,,Always,Always,Always
110,66609,791c873f-0b71-49a8-ae1f-fd7c922a87d1,m,29-null,4.523287671,3/30/21 17:28,angry3,happy3,Angry_2_pause_2,option1,,Always,Always,Always
111,66609,791c873f-0b71-49a8-ae1f-fd7c922a87d1,m,30-null,4.523287671,3/30/21 17:28,sad1,scared2,Scared_1_pause_2,option2,,Always,Always,Always
112,66609,791c873f-0b71-49a8-ae1f-fd7c922a87d1,m,31-null,4.523287671,3/30/21 17:28,angry4,sad3,Sad_1_pause_2,option2,,Always,Always,Always
113,66609,791c873f-0b71-49a8-ae1f-fd7c922a87d1,m,32-null,4.523287671,3/30/21 17:28,angry2,happy1,Happy_2_pause_2,option2,,Always,Always,Always
114,66609,791c873f-0b71-49a8-ae1f-fd7c922a87d1,m,33-null,4.523287671,3/30/21 17:28,happy4,scared6,Scared_2_pause_2,option2,,Always,Always,Always
115,66609,791c873f-0b71-49a8-ae1f-fd7c922a87d1,m,34-null,4.523287671,3/30/21 17:28,sad3,scared4,Scared_1_pause_2,option2,,Always,Always,Always
116,66620,087943ad-f7f9-4c5e-9dc4-c375f6462c26,f,11-null,3.084931507,3/30/21 20:04,scared4,sad6,Scared_1_pause_2,option1,en hi,Always,Always,Always
117,66620,087943ad-f7f9-4c5e-9dc4-c375f6462c26,f,12-null,3.084931507,3/30/21 20:04,sad4,angry4,Angry_2_pause_2,option2,en hi,Always,Always,Always
118,66620,087943ad-f7f9-4c5e-9dc4-c375f6462c26,f,13-null,3.084931507,3/30/21 20:04,sad6,happy4,Sad_2_pause_2,option1,en hi,Always,Always,Always
119,66620,087943ad-f7f9-4c5e-9dc4-c375f6462c26,f,14-null,3.084931507,3/30/21 20:04,scared6,happy5,Happy_2_pause_2,option2,en hi,Always,Always,Always
120,66620,087943ad-f7f9-4c5e-9dc4-c375f6462c26,f,16-null,3.084931507,3/30/21 20:04,angry5,scared5,Angry_1_pause_2,option1,en hi,Always,Always,Always
121,66620,087943ad-f7f9-4c5e-9dc4-c375f6462c26,f,17-null,3.084931507,3/30/21 20:04,angry3,sad2,Sad_1_pause_2,option2,en hi,Always,Always,Always
122,66620,087943ad-f7f9-4c5e-9dc4-c375f6462c26,f,18-null,3.084931507,3/30/21 20:04,scared4,happy4,Happy_1_pause_2,option2,en hi,Always,Always,Always
123,66620,087943ad-f7f9-4c5e-9dc4-c375f6462c26,f,19-null,3.084931507,3/30/21 20:04,sad1,happy1,Happy_1_pause_2,option2,en hi,Always,Always,Always
124,66620,087943ad-f7f9-4c5e-9dc4-c375f6462c26,f,20-null,3.084931507,3/30/21 20:04,happy3,sad5,Sad_1_pause_2,option2,en hi,Always,Always,Always
125,66620,087943ad-f7f9-4c5e-9dc4-c375f6462c26,f,21-null,3.084931507,3/30/21 20:04,angry4,scared1,Scared_1_pause_2,option2,en hi,Always,Always,Always
126,66620,087943ad-f7f9-4c5e-9dc4-c375f6462c26,f,22-null,3.084931507,3/30/21 20:04,sad2,happy6,Happy_1_pause_2,option2,en hi,Always,Always,Always
127,66620,087943ad-f7f9-4c5e-9dc4-c375f6462c26,f,23-null,3.084931507,3/30/21 20:04,happy1,scared6,Scared_2_pause_2,option2,en hi,Always,Always,Always
128,66620,087943ad-f7f9-4c5e-9dc4-c375f6462c26,f,24-null,3.084931507,3/30/21 20:04,angry1,happy2,Angry_2_pause_2,option1,en hi,Always,Always,Always
129,66620,087943ad-f7f9-4c5e-9dc4-c375f6462c26,f,25-null,3.084931507,3/30/21 20:04,angry5,sad4,Sad_2_pause_2,option2,en hi,Always,Always,Always
130,66620,087943ad-f7f9-4c5e-9dc4-c375f6462c26,f,26-null,3.084931507,3/30/21 20:04,sad3,scared5,Scared_2_pause_2,option1,en hi,Always,Always,Always
131,66620,087943ad-f7f9-4c5e-9dc4-c375f6462c26,f,27-null,3.084931507,3/30/21 20:04,scared2,sad3,Sad_1_pause_2,option2,en hi,Always,Always,Always
132,66620,087943ad-f7f9-4c5e-9dc4-c375f6462c26,f,28-null,3.084931507,3/30/21 20:04,happy2,angry2,Happy_2_pause_2,option1,en hi,Always,Always,Always
133,66620,087943ad-f7f9-4c5e-9dc4-c375f6462c26,f,29-null,3.084931507,3/30/21 20:04,angry6,happy3,Happy_2_pause_2,option2,en hi,Always,Always,Always
134,66620,087943ad-f7f9-4c5e-9dc4-c375f6462c26,f,30-null,3.084931507,3/30/21 20:04,scared3,angry1,Scared_2_pause_2,option1,en hi,Always,Always,Always
135,66620,087943ad-f7f9-4c5e-9dc4-c375f6462c26,f,31-null,3.084931507,3/30/21 20:04,happy5,angry3,Angry_2_pause_2,option2,en hi,Always,Always,Always
136,66620,087943ad-f7f9-4c5e-9dc4-c375f6462c26,f,32-null,3.084931507,3/30/21 20:04,sad5,angry2,Angry_1_pause_2,option2,en hi,Always,Always,Always
137,66620,087943ad-f7f9-4c5e-9dc4-c375f6462c26,f,33-null,3.084931507,3/30/21 20:04,sad1,scared1,Sad_2_pause_2,option1,en hi,Always,Always,Always
138,66620,087943ad-f7f9-4c5e-9dc4-c375f6462c26,f,34-null,3.084931507,3/30/21 20:04,scared3,angry6,Angry_1_pause_2,option2,en hi,Always,Always,Always
139,66629,4e7b5d0f-2755-4b12-a92f-7e14c8839bcb,f,11-null,3.575342466,3/30/21 17:52,angry3,happy1,Angry_1_pause_2,option1,en,Often,Sometimes,Sometimes
140,66629,4e7b5d0f-2755-4b12-a92f-7e14c8839bcb,f,12-null,3.575342466,3/30/21 17:52,scared3,sad6,Sad_2_pause_2,option2,en,Often,Sometimes,Sometimes
141,66629,4e7b5d0f-2755-4b12-a92f-7e14c8839bcb,f,13-null,3.575342466,3/30/21 17:52,happy4,sad5,Happy_2_pause_2,option1,en,Often,Sometimes,Sometimes
142,66629,4e7b5d0f-2755-4b12-a92f-7e14c8839bcb,f,14-null,3.575342466,3/30/21 17:52,scared2,happy5,Happy_2_pause_2,option2,en,Often,Sometimes,Sometimes
143,66629,4e7b5d0f-2755-4b12-a92f-7e14c8839bcb,f,16-null,3.575342466,3/30/21 17:52,angry5,sad2,Sad_2_pause_2,option2,en,Often,Sometimes,Sometimes
144,66629,4e7b5d0f-2755-4b12-a92f-7e14c8839bcb,f,17-null,3.575342466,3/30/21 17:52,happy2,angry4,Happy_1_pause_2,option1,en,Often,Sometimes,Sometimes
145,66629,4e7b5d0f-2755-4b12-a92f-7e14c8839bcb,f,18-null,3.575342466,3/30/21 17:52,angry1,scared3,Scared_1_pause_2,option2,en,Often,Sometimes,Sometimes
146,66629,4e7b5d0f-2755-4b12-a92f-7e14c8839bcb,f,19-null,3.575342466,3/30/21 17:52,sad5,happy2,Sad_2_pause_2,option1,en,Often,Sometimes,Sometimes
147,66629,4e7b5d0f-2755-4b12-a92f-7e14c8839bcb,f,20-null,3.575342466,3/30/21 17:52,angry3,sad3,Sad_1_pause_2,option2,en,Often,Sometimes,Sometimes
148,66629,4e7b5d0f-2755-4b12-a92f-7e14c8839bcb,f,21-null,3.575342466,3/30/21 17:52,sad2,scared1,Scared_2_pause_2,option2,en,Often,Sometimes,Sometimes
149,66629,4e7b5d0f-2755-4b12-a92f-7e14c8839bcb,f,22-null,3.575342466,3/30/21 17:52,sad1,happy5,Sad_1_pause_2,option1,en,Often,Sometimes,Sometimes
150,66629,4e7b5d0f-2755-4b12-a92f-7e14c8839bcb,f,23-null,3.575342466,3/30/21 17:52,scared5,happy6,Happy_1_pause_2,option2,en,Often,Sometimes,Sometimes
151,66629,4e7b5d0f-2755-4b12-a92f-7e14c8839bcb,f,24-null,3.575342466,3/30/21 17:52,sad1,angry5,Angry_2_pause_2,option2,en,Often,Sometimes,Sometimes
152,66629,4e7b5d0f-2755-4b12-a92f-7e14c8839bcb,f,25-null,3.575342466,3/30/21 17:52,scared6,sad4,Sad_1_pause_2,option2,en,Often,Sometimes,Sometimes
